business_name,business_category,address,city,latitude,longitude,business_avg_rating,total_reviews_count,reviewer_name,review_rating,review_text,review_date,price_per_person,meal_type,detailed_atmosphere_rating,detailed_food_rating,detailed_service_rating,price_numeric_avg,year,month,day_of_week,hour,clean_review_text,sentiment_score
Barista Nugegoda - Diner,Cafe,"17 Pagoda Rd, Nugegoda 10250, Sri Lanka",Nugegoda,6.8760393,79.8922484,4.5,477,Amal Wijeratne,5,"Different Barista experience, what an amazing vibe they got. Hats off",2025-05-25 14:17:00,,Other,5,4.5,5,,2025,5,Sunday,14,different barista experience what an amazing vibe they got hats off,0.3
Barista Nugegoda - Diner,Cafe,"17 Pagoda Rd, Nugegoda 10250, Sri Lanka",Nugegoda,6.8760393,79.8922484,4.5,477,Naveen Karunarathna,5,Lovely atmosphere ✨️✨️ Really Recommended for couples or people who want to have some alone time ☺️,2025-05-23 17:24:00,,,4.5,4.5,4.5,,2025,5,Friday,17,lovely atmosphere  really recommended for couples or people who want to have some alone time,0.35
Barista Nugegoda - Diner,Cafe,"17 Pagoda Rd, Nugegoda 10250, Sri Lanka",Nugegoda,6.8760393,79.8922484,4.5,477,Hasitha Wilegoda,1,Waited almost 40minutes for latte takeaway oder.After 40minutes i asked from staff. Then they gave the oder to me. very bad experience from this outlet. Not organized. But staff welcoming every customer warmly.,2025-05-21 14:40:00,,,3,3,1,,2025,5,Wednesday,14,waited almost 40minutes for latte takeaway oderafter 40minutes i asked from staff then they gave the oder to me very bad experience from this outlet not organized but staff welcoming every customer warmly,-0.155
Barista Nugegoda - Diner,Cafe,"17 Pagoda Rd, Nugegoda 10250, Sri Lanka",Nugegoda,6.8760393,79.8922484,4.5,477,Malaka Hewawasam,5,"Barista Nugegoda offers a cozy, inviting ambiance with a study-friendly vibe, complete with quiet atmosphere, making it a great spot for students and professionals to work or relax over quality coffee.",2025-05-21 04:01:00,,,5,5,5,,2025,5,Wednesday,4,barista nugegoda offers a cozy inviting ambiance with a studyfriendly vibe complete with quiet atmosphere making it a great spot for students and professionals to work or relax over quality coffee,0.16
Barista Nugegoda - Diner,Cafe,"17 Pagoda Rd, Nugegoda 10250, Sri Lanka",Nugegoda,6.8760393,79.8922484,4.5,477,Saminda Ranaweera,5,,2025-05-19 04:34:00,,,4.5,4.5,4.5,,2025,5,Monday,4,,0
Barista Nugegoda - Diner,Cafe,"17 Pagoda Rd, Nugegoda 10250, Sri Lanka",Nugegoda,6.8760393,79.8922484,4.5,477,Charuka Ranasinghe (Cue Matic),2,"The food is as good as any other barista, but the girls working there are not that good. The service is terrible",2025-05-16 12:20:00,"Rs 2,000–2,500",Other,5,3,1,2250,2025,5,Friday,12,the food is as good as any other barista but the girls working there are not that good the service is terrible,0.06875
Barista Nugegoda - Diner,Cafe,"17 Pagoda Rd, Nugegoda 10250, Sri Lanka",Nugegoda,6.8760393,79.8922484,4.5,477,Mish shukry,4,"I have been to may Baristas, but this is the first time I'm visiting this branch. The hospitality is amazing. There is this staff called Pramoda, who is really nice and greets every one cheerfully.  Awesome place to visit.",2025-05-16 06:17:00,,Brunch,5,4,5,,2025,5,Friday,6,i have been to may baristas but this is the first time im visiting this branch the hospitality is amazing there is this staff called pramoda who is really nice and greets every one cheerfully  awesome place to visit,0.6125
Barista Nugegoda - Diner,Cafe,"17 Pagoda Rd, Nugegoda 10250, Sri Lanka",Nugegoda,6.8760393,79.8922484,4.5,477,Lien Kay,5,"My go to place. Love the ambiance, interior, love the staff, love the fact that they have a pool table in this branch. Best Cafe to get your work done. They are very work friendly",2025-05-12 12:47:00,"Rs 1,000–1,500",Lunch,5,5,5,1250,2025,5,Monday,12,my go to place love the ambiance interior love the staff love the fact that they have a pool table in this branch best cafe to get your work done they are very work friendly,0.5125
Barista Nugegoda - Diner,Cafe,"17 Pagoda Rd, Nugegoda 10250, Sri Lanka",Nugegoda,6.8760393,79.8922484,4.5,477,Malinga de Silva,5,"Visited the diner recently, had a wonderd experience. There waa a lady named Mandira who was very welcoming and helpful. Great experience.",2025-05-11 02:47:00,,,5,5,5,,2025,5,Sunday,2,visited the diner recently had a wonderd experience there waa a lady named mandira who was very welcoming and helpful great experience,0.333333333333333
Barista Nugegoda - Diner,Cafe,"17 Pagoda Rd, Nugegoda 10250, Sri Lanka",Nugegoda,6.8760393,79.8922484,4.5,477,pamodhya prabhashi,5,,2025-05-08 04:09:00,,,4.5,4.5,4.5,,2025,5,Thursday,4,,0
Barista Nugegoda - Diner,Cafe,"17 Pagoda Rd, Nugegoda 10250, Sri Lanka",Nugegoda,6.8760393,79.8922484,4.5,477,Shiyangi Fernando,1,Customers are waiting in lines for their orders. This place doesn’t have enough employees… you hv to wait for 30 + minutes just to get a milkshake .!,2025-05-04 12:01:00,,,4.5,4.5,1,,2025,5,Sunday,12,customers are waiting in lines for their orders this place doesnt have enough employees you hv to wait for 30  minutes just to get a milkshake,0
Barista Nugegoda - Diner,Cafe,"17 Pagoda Rd, Nugegoda 10250, Sri Lanka",Nugegoda,6.8760393,79.8922484,4.5,477,Nimashi Bandara,5,"I had a wonderful experience at Barista Nugegoda! The customer service was absolutely excellent,special thanks to Pamoda, Hansi, sivashanth and Shashini for their friendly and attentive service. They really made me feel welcome. The food and beverages were also top quality, fresh, delicious, and beautifully presented. Definitely one of the best cafe experiences I’ve had.",2025-05-01 14:10:00,"Rs 2,000–2,500",,5,5,5,2250,2025,5,Thursday,14,i had a wonderful experience at barista nugegoda the customer service was absolutely excellentspecial thanks to pamoda hansi sivashanth and shashini for their friendly and attentive service they really made me feel welcome the food and beverages were also top quality fresh delicious and beautifully presented definitely one of the best cafe experiences ive had,0.525
Barista Nugegoda - Diner,Cafe,"17 Pagoda Rd, Nugegoda 10250, Sri Lanka",Nugegoda,6.8760393,79.8922484,4.5,477,Ng,5,"Really wonderful, calm and romantic place :) Marvelous:)",2025-04-30 15:03:00,,,5,5,5,,2025,4,Wednesday,15,really wonderful calm and romantic place  marvelous,0.575
Barista Nugegoda - Diner,Cafe,"17 Pagoda Rd, Nugegoda 10250, Sri Lanka",Nugegoda,6.8760393,79.8922484,4.5,477,Hirun Yasara,5,"Nice atmosphere, good food and coffee. All around good place to hang out at.",2025-04-26 07:34:00,,,4.5,4.5,4.5,,2025,4,Saturday,7,nice atmosphere good food and coffee all around good place to hang out at,0.666666666666667
Barista Express - Nugegoda,Coffee shop,"27 S. De S. Jayasinghe Mawatha, Nugegoda 10250, Sri Lanka",Nugegoda,6.8689889,79.8866251,4.3,132,Anju Samarasingha,5,,2025-12-30 05:34:00,"Rs 2,000–3,000",Breakfast,5,5,5,2500,2025,12,Tuesday,5,,0
Barista Express - Nugegoda,Coffee shop,"27 S. De S. Jayasinghe Mawatha, Nugegoda 10250, Sri Lanka",Nugegoda,6.8689889,79.8866251,4.3,132,Jayanga Divyanjalee,5,,2025-12-18 03:34:00,,,4.3,4.3,4.3,,2025,12,Thursday,3,,0
Barista Express - Nugegoda,Coffee shop,"27 S. De S. Jayasinghe Mawatha, Nugegoda 10250, Sri Lanka",Nugegoda,6.8689889,79.8866251,4.3,132,shashee perera,5,,2025-12-06 13:26:00,,,4.3,4.3,4.3,,2025,12,Saturday,13,,0
Barista Express - Nugegoda,Coffee shop,"27 S. De S. Jayasinghe Mawatha, Nugegoda 10250, Sri Lanka",Nugegoda,6.8689889,79.8866251,4.3,132,Minodya De Alwis,5,,2025-11-26 12:50:00,,,4.3,4.3,4.3,,2025,11,Wednesday,12,,0
Barista Express - Nugegoda,Coffee shop,"27 S. De S. Jayasinghe Mawatha, Nugegoda 10250, Sri Lanka",Nugegoda,6.8689889,79.8866251,4.3,132,Buddika Bandara,4,good service and beautiful smile from nimnadi made the food taste even better ❤️ thank u.,2025-11-23 22:34:00,"Rs 1,000–2,000",Lunch,3,3,5,1500,2025,11,Sunday,22,good service and beautiful smile from nimnadi made the food taste even better  thank u,0.5875
Barista Express - Nugegoda,Coffee shop,"27 S. De S. Jayasinghe Mawatha, Nugegoda 10250, Sri Lanka",Nugegoda,6.8689889,79.8866251,4.3,132,Anu Snvrtna,5,All good Im a regular customer ...very good customer service,2025-10-02 07:56:00,"Rs 2,000–3,000",Lunch,5,5,5,2500,2025,10,Thursday,7,all good im a regular customer very good customer service,0.536666666666667
Barista Express - Nugegoda,Coffee shop,"27 S. De S. Jayasinghe Mawatha, Nugegoda 10250, Sri Lanka",Nugegoda,6.8689889,79.8866251,4.3,132,Thamith Kalhara,5,,2025-10-01 15:09:00,,,4.3,4.3,4.3,,2025,10,Wednesday,15,,0
Barista Express - Nugegoda,Coffee shop,"27 S. De S. Jayasinghe Mawatha, Nugegoda 10250, Sri Lanka",Nugegoda,6.8689889,79.8866251,4.3,132,Manoj Madushanka,5,"We were assisted by two staff members, Praveen and Prarthana. Both treated us with great professionalism, and we truly experienced the service of real baristas at Barista. Thank you for making our visit so pleasant and memorable.",2025-09-27 16:12:00,"Rs 3,000–4,000",,4,5,5,3500,2025,9,Saturday,16,we were assisted by two staff members praveen and prarthana both treated us with great professionalism and we truly experienced the service of real baristas at barista thank you for making our visit so pleasant and memorable,0.606666666666667
Barista Express - Nugegoda,Coffee shop,"27 S. De S. Jayasinghe Mawatha, Nugegoda 10250, Sri Lanka",Nugegoda,6.8689889,79.8866251,4.3,132,Tharushi Kavindi,5,lovely ,2025-09-25 11:34:00,"Rs 1–1,000",Other,5,5,5,500.5,2025,9,Thursday,11,lovely,0.5
Barista Express - Nugegoda,Coffee shop,"27 S. De S. Jayasinghe Mawatha, Nugegoda 10250, Sri Lanka",Nugegoda,6.8689889,79.8866251,4.3,132,Sonam Butani,5,Praveen the senior hospitality executive was extremely nice and professional. It was surprising to get this level of service at a food court outlet. Keep it up ,2025-09-19 13:14:00,,,5,5,5,,2025,9,Friday,13,praveen the senior hospitality executive was extremely nice and professional it was surprising to get this level of service at a food court outlet keep it up,0.466666666666667
Barista Express - Nugegoda,Coffee shop,"27 S. De S. Jayasinghe Mawatha, Nugegoda 10250, Sri Lanka",Nugegoda,6.8689889,79.8866251,4.3,132,Hansaka Dulaj,5,Food is superb and the staff is very friendly,2025-09-14 16:33:00,"Rs 4,000–5,000",,5,5,5,4500,2025,9,Sunday,16,food is superb and the staff is very friendly,0.74375
Barista Express - Nugegoda,Coffee shop,"27 S. De S. Jayasinghe Mawatha, Nugegoda 10250, Sri Lanka",Nugegoda,6.8689889,79.8866251,4.3,132,Haritha Rathnayake,5,Good.,2025-08-26 14:23:00,"Rs 1,000–2,000",Other,5,5,5,1500,2025,8,Tuesday,14,good,0.7
Barista Express - Nugegoda,Coffee shop,"27 S. De S. Jayasinghe Mawatha, Nugegoda 10250, Sri Lanka",Nugegoda,6.8689889,79.8866251,4.3,132,Pradeep K,4,,2025-08-25 09:28:00,,,4.3,4.3,4.3,,2025,8,Monday,9,,0
Barista Express - Nugegoda,Coffee shop,"27 S. De S. Jayasinghe Mawatha, Nugegoda 10250, Sri Lanka",Nugegoda,6.8689889,79.8866251,4.3,132,Desilva Miyurangi,3,"I tried the Spanish Latte at Barista’s Nugegoda branch. It’s quite good smooth, creamy, and reliably comforting. Nothing too remarkable, but definitely satisfying. And The café staff was very friendly.",2025-08-19 12:04:00,"Rs 1–1,000",Other,4,4,4,500.5,2025,8,Tuesday,12,i tried the spanish latte at baristas nugegoda branch its quite good smooth creamy and reliably comforting nothing too remarkable but definitely satisfying and the café staff was very friendly,0.472916666666667
Barista Express - Nugegoda,Coffee shop,"27 S. De S. Jayasinghe Mawatha, Nugegoda 10250, Sri Lanka",Nugegoda,6.8689889,79.8866251,4.3,132,Yasith Premathilake,5,,2025-08-09 14:31:00,,,4.3,4.3,4.3,,2025,8,Saturday,14,,0
Barista Express - Nugegoda,Coffee shop,"27 S. De S. Jayasinghe Mawatha, Nugegoda 10250, Sri Lanka",Nugegoda,6.8689889,79.8866251,4.3,132,Kavindu Dilshan,5,,2025-08-03 13:20:00,,,4.3,4.3,4.3,,2025,8,Sunday,13,,0
Barista Express - Nugegoda,Coffee shop,"27 S. De S. Jayasinghe Mawatha, Nugegoda 10250, Sri Lanka",Nugegoda,6.8689889,79.8866251,4.3,132,GAGANI N.,5,,2025-07-04 16:33:00,,,5,5,5,,2025,7,Friday,16,,0
Barista Express - Nugegoda,Coffee shop,"27 S. De S. Jayasinghe Mawatha, Nugegoda 10250, Sri Lanka",Nugegoda,6.8689889,79.8866251,4.3,132,SL Clips,4,,2025-06-23 07:15:00,,,4.3,4.3,4.3,,2025,6,Monday,7,,0
Barista Express - Nugegoda,Coffee shop,"27 S. De S. Jayasinghe Mawatha, Nugegoda 10250, Sri Lanka",Nugegoda,6.8689889,79.8866251,4.3,132,Sajith Gunawardana,5,,2025-06-22 12:04:00,,,4.3,4.3,4.3,,2025,6,Sunday,12,,0
Barista Express - Nugegoda,Coffee shop,"27 S. De S. Jayasinghe Mawatha, Nugegoda 10250, Sri Lanka",Nugegoda,6.8689889,79.8866251,4.3,132,Avishka Bandara,5,,2025-05-14 14:55:00,,,4.3,4.3,4.3,,2025,5,Wednesday,14,,0
Barista Express - Nugegoda,Coffee shop,"27 S. De S. Jayasinghe Mawatha, Nugegoda 10250, Sri Lanka",Nugegoda,6.8689889,79.8866251,4.3,132,Sachin De Silva,5,,2025-05-13 10:58:00,"Rs 1,500–2,000",Breakfast,3,5,5,1750,2025,5,Tuesday,10,,0
Barista Express - Nugegoda,Coffee shop,"27 S. De S. Jayasinghe Mawatha, Nugegoda 10250, Sri Lanka",Nugegoda,6.8689889,79.8866251,4.3,132,iniya qs,1,Yesterday i had buy death by dark cake which is my most favourite one . But i got disappointed. The cake was out of date and its ,2025-05-12 12:21:00,,,1,1,1,,2025,5,Monday,12,yesterday i had buy death by dark cake which is my most favourite one  but i got disappointed the cake was out of date and its,-0.133333333333333
Barista Express - Nugegoda,Coffee shop,"27 S. De S. Jayasinghe Mawatha, Nugegoda 10250, Sri Lanka",Nugegoda,6.8689889,79.8866251,4.3,132,Ravindu Maleesha,5,,2025-05-04 16:03:00,"Rs 2,500–3,000",,5,5,5,2750,2025,5,Sunday,16,,0
Barista Express - Nugegoda,Coffee shop,"27 S. De S. Jayasinghe Mawatha, Nugegoda 10250, Sri Lanka",Nugegoda,6.8689889,79.8866251,4.3,132,STUDIO_MS,4,,2025-04-30 03:07:00,,,4.3,4.3,4.3,,2025,4,Wednesday,3,,0
Barista Express - Nugegoda,Coffee shop,"27 S. De S. Jayasinghe Mawatha, Nugegoda 10250, Sri Lanka",Nugegoda,6.8689889,79.8866251,4.3,132,Menaka Amarasinghe,5,,2025-04-18 04:44:00,,,4.3,4.3,4.3,,2025,4,Friday,4,,0
Barista Express - Nugegoda,Coffee shop,"27 S. De S. Jayasinghe Mawatha, Nugegoda 10250, Sri Lanka",Nugegoda,6.8689889,79.8866251,4.3,132,Oneli Pathirage,5,Great service ,2025-03-29 05:50:00,,,5,5,5,,2025,3,Saturday,5,great service,0.8
Barista Express - Nugegoda,Coffee shop,"27 S. De S. Jayasinghe Mawatha, Nugegoda 10250, Sri Lanka",Nugegoda,6.8689889,79.8866251,4.3,132,Ajith Sook,4,,2025-03-07 23:50:00,,,4.3,4.3,4.3,,2025,3,Friday,23,,0
Barista Express - Nugegoda,Coffee shop,"27 S. De S. Jayasinghe Mawatha, Nugegoda 10250, Sri Lanka",Nugegoda,6.8689889,79.8866251,4.3,132,Maljinee Liyanage,3,,2025-01-16 02:46:00,,,4,3,3,,2025,1,Thursday,2,,0
Barista Express - Nugegoda,Coffee shop,"27 S. De S. Jayasinghe Mawatha, Nugegoda 10250, Sri Lanka",Nugegoda,6.8689889,79.8866251,4.3,132,Sageeth Chathumadhu Manimelwadu,5,,2025-01-10 13:24:00,,,4.3,4.3,4.3,,2025,1,Friday,13,,0
Barista Express - Nugegoda,Coffee shop,"27 S. De S. Jayasinghe Mawatha, Nugegoda 10250, Sri Lanka",Nugegoda,6.8689889,79.8866251,4.3,132,Sisira Dissanayake,1,,2025-01-09 00:26:00,,,4.3,4.3,4.3,,2025,1,Thursday,0,,0
Barista Express - Nugegoda,Coffee shop,"27 S. De S. Jayasinghe Mawatha, Nugegoda 10250, Sri Lanka",Nugegoda,6.8689889,79.8866251,4.3,132,Mihindu Chamath,5,,2025-01-05 18:38:00,,,4.3,4.3,4.3,,2025,1,Sunday,18,,0
Barista Express - Nugegoda,Coffee shop,"27 S. De S. Jayasinghe Mawatha, Nugegoda 10250, Sri Lanka",Nugegoda,6.8689889,79.8866251,4.3,132,U D,5,I was fasting and rushed to the Food court at the new look Cool Planet to grab a cuppa coffee to break my fast. As I asked for a glass of water the cashier quickly served a glass of water. Barista never fails to attract me with their superb customer service. Hats off team BARISTA.,2024-12-15 17:00:00,Rs 1–500,Other,5,5,5,250.5,2024,12,Sunday,17,i was fasting and rushed to the food court at the new look cool planet to grab a cuppa coffee to break my fast as i asked for a glass of water the cashier quickly served a glass of water barista never fails to attract me with their superb customer service hats off team barista,0.378282828282828
Barista Express - Nugegoda,Coffee shop,"27 S. De S. Jayasinghe Mawatha, Nugegoda 10250, Sri Lanka",Nugegoda,6.8689889,79.8866251,4.3,132,Heshan Madhuranga,4,,2024-11-05 03:30:00,"Rs 1,000–1,500",Other,3,4,4,1250,2024,11,Tuesday,3,,0
Barista Express - Nugegoda,Coffee shop,"27 S. De S. Jayasinghe Mawatha, Nugegoda 10250, Sri Lanka",Nugegoda,6.8689889,79.8866251,4.3,132,James Cruise,3,"I have been a patron at Barista over a decade now. However, I have stopped going to Barista due to their exorbitant prices. In addition they Charge 10% of the bill value for packaging when you take-away even while visiting a store.

I have sent a personal message to CEO Dilupa in this regard. However, I believe the only way that people respond is when things get highlighted publicly, which is unfortunate, I reckon.

Are you specifically a Dine-In only Café? if not why 10% packaging?? Does your brown paper bag cost 10% of your product price? If so you should change the supplier, instead of burdening the customer.

I am so done with these businesses in Sri Lanka who thinks they can do whatever. You should travel the world and see how a sustainable business operates.

I know you will not change and will not mind losing a single customer. For me I rather go to starred hotel for more overall experience, rather scratching my head to find a parking spot at our esteemed Store! (Any store in that matter)

I have bills in case any one wants to peruse.",2024-10-30 09:22:00,,,4,4,4,,2024,10,Wednesday,9,"i have been a patron at barista over a decade now however i have stopped going to barista due to their exorbitant prices in addition they charge 10 of the bill value for packaging when you takeaway even while visiting a store

i have sent a personal message to ceo dilupa in this regard however i believe the only way that people respond is when things get highlighted publicly which is unfortunate i reckon

are you specifically a dinein only café if not why 10 packaging does your brown paper bag cost 10 of your product price if so you should change the supplier instead of burdening the customer

i am so done with these businesses in sri lanka who thinks they can do whatever you should travel the world and see how a sustainable business operates

i know you will not change and will not mind losing a single customer for me i rather go to starred hotel for more overall experience rather scratching my head to find a parking spot at our esteemed store any store in that matter

i have bills in case any one wants to peruse",0.000357142857142861
Barista Express - Nugegoda,Coffee shop,"27 S. De S. Jayasinghe Mawatha, Nugegoda 10250, Sri Lanka",Nugegoda,6.8689889,79.8866251,4.3,132,Abdul Mikiyas,5,,2024-10-20 19:40:00,,,4.3,4.3,4.3,,2024,10,Sunday,19,,0
Barista Express - Nugegoda,Coffee shop,"27 S. De S. Jayasinghe Mawatha, Nugegoda 10250, Sri Lanka",Nugegoda,6.8689889,79.8866251,4.3,132,mj mano,5,,2024-08-25 08:00:00,,,4.3,4.3,4.3,,2024,8,Sunday,8,,0
Barista Express - Nugegoda,Coffee shop,"27 S. De S. Jayasinghe Mawatha, Nugegoda 10250, Sri Lanka",Nugegoda,6.8689889,79.8866251,4.3,132,Udara Alwis,4,"Love their coffee, but if you're ordering the ice coffee, do not go for the take away option!  just to avoid the shrinkflation effect, trust me! Lol",2024-06-19 15:32:00,"Rs 1,500–2,000",Other,5,4,3,1750,2024,6,Wednesday,15,love their coffee but if youre ordering the ice coffee do not go for the take away option  just to avoid the shrinkflation effect trust me lol,0.65
Barista Express - Nugegoda,Coffee shop,"27 S. De S. Jayasinghe Mawatha, Nugegoda 10250, Sri Lanka",Nugegoda,6.8689889,79.8866251,4.3,132,Hirushi Bataduwaarachchi,5,"We went for a coffee to the new Barista in Nawala, Nugegoda. The ambience was great and the food was delicious. Good for meet ups and to get your office work done.",2024-06-16 05:36:00,"Rs 1,500–2,000",Other,5,4,4,1750,2024,6,Sunday,5,we went for a coffee to the new barista in nawala nugegoda the ambience was great and the food was delicious good for meet ups and to get your office work done,0.659090909090909
Barista Express - Nugegoda,Coffee shop,"27 S. De S. Jayasinghe Mawatha, Nugegoda 10250, Sri Lanka",Nugegoda,6.8689889,79.8866251,4.3,132,thisali devindi,5,Excellent service with good food and coffee.  Customer service is really good. It’s a nice place for catching ups.,2024-06-12 13:05:00,,,5,5,5,,2024,6,Wednesday,13,excellent service with good food and coffee  customer service is really good its a nice place for catching ups,0.72
Barista Express - Nugegoda,Coffee shop,"27 S. De S. Jayasinghe Mawatha, Nugegoda 10250, Sri Lanka",Nugegoda,6.8689889,79.8866251,4.3,132,Viraj,4,"Crowded place, which has shared seating with other shops, there is a separate area which is hidden in the other side which is spacious. Not convenient without proper A/C except the separated area which is open  to air outside. Note : only paper made cups available for medium size coffee. Had a Cappuccino and quality was fine as other shops.",2024-06-07 13:25:00,"Rs 500–1,000",,3,4,3,750,2024,6,Friday,13,crowded place which has shared seating with other shops there is a separate area which is hidden in the other side which is spacious not convenient without proper ac except the separated area which is open  to air outside note  only paper made cups available for medium size coffee had a cappuccino and quality was fine as other shops,0.0275
Barista Express - Nugegoda,Coffee shop,"27 S. De S. Jayasinghe Mawatha, Nugegoda 10250, Sri Lanka",Nugegoda,6.8689889,79.8866251,4.3,132,Ahinsa Madushan,5,Good Service ,2024-05-23 18:08:00,"Rs 2,500–3,000",Other,5,5,5,2750,2024,5,Thursday,18,good service,0.7
Barista Express - Nugegoda,Coffee shop,"27 S. De S. Jayasinghe Mawatha, Nugegoda 10250, Sri Lanka",Nugegoda,6.8689889,79.8866251,4.3,132,Dilka Martin,5,This place is perfect ..Food was excellent and super services thank you so much,2024-05-23 13:33:00,,,5,5,5,,2024,5,Thursday,13,this place is perfect food was excellent and super services thank you so much,0.633333333333333
Barista Express - Nugegoda,Coffee shop,"27 S. De S. Jayasinghe Mawatha, Nugegoda 10250, Sri Lanka",Nugegoda,6.8689889,79.8866251,4.3,132,Shae Perera,5,"Personally for me, they serve the best coffee in Colombo. Love the espresso, cappuccino and the Americano. The prices are quiet reasonable too. Toppings are a bit costly for what you get. They do also serve an amazing brownie. The size of the piece is also good. Apart from this, the service at all the outlets are very good with well mannered staff. Definitely recommend Barista.",2024-05-14 10:46:00,"Rs 1,500–2,000",Other,5,5,5,1750,2024,5,Tuesday,10,personally for me they serve the best coffee in colombo love the espresso cappuccino and the americano the prices are quiet reasonable too toppings are a bit costly for what you get they do also serve an amazing brownie the size of the piece is also good apart from this the service at all the outlets are very good with well mannered staff definitely recommend barista,0.434444444444445
Barista Express - Nugegoda,Coffee shop,"27 S. De S. Jayasinghe Mawatha, Nugegoda 10250, Sri Lanka",Nugegoda,6.8689889,79.8866251,4.3,132,Dasitha Wijesundara,2,"Overpriced and Overhyped !!!
This is my first experience in BARISTA.

Quality of the beverages are no match for the high price. Shakes are watery and no thickness.

I have tried Cappuccino, Frappe and Shakes. Quality and taste is not even close to my expected level.

They charge an additional 10% for dine-in and takeaway.",2024-05-02 11:21:00,"Rs 1,500–2,000",Brunch,3,2,3,1750,2024,5,Thursday,11,"overpriced and overhyped 
this is my first experience in barista

quality of the beverages are no match for the high price shakes are watery and no thickness

i have tried cappuccino frappe and shakes quality and taste is not even close to my expected level

they charge an additional 10 for dinein and takeaway",0.103333333333333
Barista Express - Nugegoda,Coffee shop,"27 S. De S. Jayasinghe Mawatha, Nugegoda 10250, Sri Lanka",Nugegoda,6.8689889,79.8866251,4.3,132,Rochini Rupasinghe,5,Good customer service nd food nd beverages are must try! Loved it,2024-04-29 18:55:00,,,4,5,5,,2024,4,Monday,18,good customer service nd food nd beverages are must try loved it,0.7
Barista Express - Nugegoda,Coffee shop,"27 S. De S. Jayasinghe Mawatha, Nugegoda 10250, Sri Lanka",Nugegoda,6.8689889,79.8866251,4.3,132,Mahesh Wimalakeerthi,1,"Such careless crew who destroy the barista prestige. Barista is the place where one who can have divine coffee as customize as you want. Here in Nugegoda, crew will serve what their on mind at the time just ignoring what the client ask for. The crew don't care what you order. So pathetic. Don't destroy the quality and prestige of Barista with the such careless and customer ignorance low behaviors. So pathetic, If you ask café mocha extra hot, For sure they will serve you coffee like water.",2024-04-27 12:44:00,,,4.3,4.3,1,,2024,4,Saturday,12,such careless crew who destroy the barista prestige barista is the place where one who can have divine coffee as customize as you want here in nugegoda crew will serve what their on mind at the time just ignoring what the client ask for the crew dont care what you order so pathetic dont destroy the quality and prestige of barista with the such careless and customer ignorance low behaviors so pathetic if you ask café mocha extra hot for sure they will serve you coffee like water,-0.220833333333333
Barista Express - Nugegoda,Coffee shop,"27 S. De S. Jayasinghe Mawatha, Nugegoda 10250, Sri Lanka",Nugegoda,6.8689889,79.8866251,4.3,132,Piyumi Rajakaruna,5,"In the midst of a unplanned solo date,this is one the best place to have a snack. Tasty cheese and tomato sandwich tantalized my taste buds ",2024-04-08 14:54:00,"Rs 500–1,000",Other,5,5,5,750,2024,4,Monday,14,in the midst of a unplanned solo datethis is one the best place to have a snack tasty cheese and tomato sandwich tantalized my taste buds,1
Barista Express - Nugegoda,Coffee shop,"27 S. De S. Jayasinghe Mawatha, Nugegoda 10250, Sri Lanka",Nugegoda,6.8689889,79.8866251,4.3,132,ONETH MUMMULLAGE,5,The Espresso served was really good and refreshing there.,2024-03-23 15:53:00,"Rs 500–1,000",Other,5,5,5,750,2024,3,Saturday,15,the espresso served was really good and refreshing there,0.6
Barista Express - Nugegoda,Coffee shop,"27 S. De S. Jayasinghe Mawatha, Nugegoda 10250, Sri Lanka",Nugegoda,6.8689889,79.8866251,4.3,132,Saad Abdul Samad,5,Meals like sandwiches are delicious here. Also the coffee ☕️ items and cold drinks all are well served. Can have a good quality experience. More dining space is needed because it’s getting more crowded than before nowadays.,2024-03-07 02:38:00,"Rs 500–1,000",,4,5,5,750,2024,3,Thursday,2,meals like sandwiches are delicious here also the coffee  items and cold drinks all are well served can have a good quality experience more dining space is needed because its getting more crowded than before nowadays,0.42
Barista Express - Nugegoda,Coffee shop,"27 S. De S. Jayasinghe Mawatha, Nugegoda 10250, Sri Lanka",Nugegoda,6.8689889,79.8866251,4.3,132,Panda_ SL,1,,2024-02-25 08:02:00,,,4.3,4.3,4.3,,2024,2,Sunday,8,,0
Barista Express - Nugegoda,Coffee shop,"27 S. De S. Jayasinghe Mawatha, Nugegoda 10250, Sri Lanka",Nugegoda,6.8689889,79.8866251,4.3,132,Udara Jayasinghe,5,"""Good service, quality foods. I particularly enjoy their sandwiches, cakes, and coffee.""",2024-02-21 19:16:00,,,5,5,5,,2024,2,Wednesday,19,good service quality foods i particularly enjoy their sandwiches cakes and coffee,0.55
Barista Express - Nugegoda,Coffee shop,"27 S. De S. Jayasinghe Mawatha, Nugegoda 10250, Sri Lanka",Nugegoda,6.8689889,79.8866251,4.3,132,Darshan Jp,1,,2023-12-31 08:52:00,,,4.3,4.3,4.3,,2023,12,Sunday,8,,0
Barista Express - Nugegoda,Coffee shop,"27 S. De S. Jayasinghe Mawatha, Nugegoda 10250, Sri Lanka",Nugegoda,6.8689889,79.8866251,4.3,132,Thilanka Liyanage,1,Slowest service for a coffee shop. Waited over 10 mins for an abysmal sandwich which should have taken under 2 mins to prepare. For a coffee shop this isn't acceptable if they charge 10% for slow service,2023-12-15 07:12:00,"Rs 1,000–1,500",Other,3,3,1,1250,2023,12,Friday,7,slowest service for a coffee shop waited over 10 mins for an abysmal sandwich which should have taken under 2 mins to prepare for a coffee shop this isnt acceptable if they charge 10 for slow service,-0.3
